id,lyrics,label
T2_TRAIN_0011,"¿quién sos, cómo sos? ¿cuándo venís, cuando llegaste? ¿cuándo te vas, por qué te fuiste? ¿y quién se cagó? ¡no fui yo! ¿qué hora es, qué vamos a comer? ¿por qué me mirás, qué te debo yo? dejá ese salame, llévate este jamón oh-oh tomo para no enamorarme me enamoro para no tomar tomo para no enamorarme me enamoro para no tomar ¿por qué no te morís, por qué no te matás? ¿de qué te reís? no sé por qué llorás ¿quién te vendió esa cara? porque la compré yo oh-oh no sé si me querés, no sé si me engañas no sé si volveré, no sé si volverás tá todo bien, o está todo mal oh-oh tomo para no enamorarme me enamoro para no tomar tomo para no enamorarme me enamoro para no tomar mi nena rubia, ¡qué bellos recuerdos! aquel primer beso, aquel primer beso y si me prendo fuego de sólo pensarlo reina del valle de constitución pero vení para acá ¿por qué no te dormís, por qué no laburas? yo te mantengo y no te bañas o te lavas los pieses, o te los lavo yo oh-oh ¿cuánto tenés, cuánto me das? ¿cuánto querés, cuánto cobrás? ¿quién es el boludo, o el boludo soy yo? oh-oh tomo para no enamorarme me enamoro para no tomar tomo para no enamorarme me enamoro para no tomar tomo para no enamorarme me enamoro para no tomar tomo para no enamorarme tomo, tomo; —arme, —arme me enamoro para no tomar solo, solo",V
T2_TRAIN_0012,"oye, sandunga a la borincana pa mis canchanchanas y pa república dominicana con luny tunes y noriega mas flow mas flow y yo creí que ellos sabían de ti luny, nos fuimo a fuego pa toa esas shortys en los new yores oye, métele sazón batería y reggaeton que lo demás lo pone calderón el saborioco, el más guapachoso el que tiene a los guasones nerviosos what you talking? más bellaqueo que en el lucky este caballo no corre con jockey báilalo, nena, esto es cosa buena pero no me hables con la boca llena anormales, llegaron los generales por más que trates a ti no te sale yo lo que traigo es la saranana el cambumbo si no empata, gana pa que vacilen mis canchanchanas con luny tunes, con los otros, mama pa toas las shortys en los new yores pa los maleantes en las prisiones oye, métele sazón batería y reggaeton que lo demás lo pone calderón dice, métele sazón batería y reggaeton que lo demás lo pone calderón mami, tú sabes que yo soy el más caracachimba el feo de las nenas lindas oye, métele sazón batería y reggaeton que lo demás lo pone calderón ese lechón quiere cojer pon con el hiju e puta en el microphone tate quieto, que ahora vine a pan pillao no te duermas de ese lao, mamao en el mismo sandungueo yo te parto pa que sepa que yo soy el que reparto el bacalao a mí me gusta afeitao sin espinas, ya pal de veces me he ahogao ten cuidao, este negro esta aprobao desde que salí no he parao se han esmanda, los han abuchao y hasta con hamburgers le han tirao andan guillao, pero no han hecho un mandao tocando bravos y son dos cagaos sandunguiao, bien abayardiao de puerto rico pa to los laos métele sazón batería y reggaeton que lo demás lo pone calderón métele sazón batería y reggaeton que lo demás lo pone calderón métele sazón batería y reggaeton que lo demás lo pone calderón métele sazón batería y reggaeton que lo demás lo pone calderón el saborioco, el más guapachoso el que tiene a los guasones nerviosos what you talking? más bellaqueo que en el lucky este caballo no corre con jockey báilalo, nena, esto es cosa buena pero no me hables con la boca llena anormales, llegaron los generales por más que trates a ti no te sale yo lo que traigo es la saranana el cambumbo si no empata, gana pa que vacilen mis canchanchanas con luny tunes, con los otros, mama pa toas las shortys en los new yores pa los maleantes en las prisiones métele sazón batería y reggaeton que lo demás lo pone calderón dice, métele sazón batería y reggaeton que lo demás lo pone calderón oye tego calderón el aballarde con luny tunes y noriega mas flow mas flow oye, así e que brega mueve la parcela, nena que lo que traigo es maizena pa toas las shortys en los nueva yores de los mejores oye el abayarde luny tunes y noriega jeje vamos pa la brea! vamos pa la brea pa que crea jeje, hah métele sazón batería y reggaeton que lo demás lo pone calderón morón, cabrón el hijo e puta en el microphone hey oye, con luny tunes y noriega heh que yo creí que ellos sabían... yo creí que ellos sabían, declaro",S
T2_TRAIN_0013,cuál cariño es el que dices que te di con toda el alma cuando abriste tú conmigo las persianas del tenampa tú que sabes de parranda tú que entiendes de pasiones tú cuando oyes un mariachi ni comprendes sus canciones parranda y tenampa mariachi y canciones así es como vivo yo tú que sabes de la vida de la vida entre las copas tú pa ser mi consentida necesitas muchas cosas yo me paro en la cantina y a salud de las ingratas hago que se sirva vino pa que nazcan serenatas y una vez ya bien servido voy al rumbo del tenampa y ahí me agarro a mi mariachi y a cantar con toda el alma parranda y tenampa mariachi y canciones así es como vivo yo tú que sabes de la vida de la vida entre las copas tú pa ser mi consentida necesitas muchas cosas,NR
T2_TRAIN_0014,"el rvssian lo maleantes quieren krippy, krippy, krippy, krippy, krippy toas las babys quieren kush, kush, kush, kush, kush lo gangsters quieren krippy, krippy, krippy, krippy, krippy toas las babys quieren kush, kush, kush, kush, kush lo maleantes quieren krippy, krippy, krippy, krippy, krippy toas las babys quieren kush, kush, kush, kush, kush lo gangsters quieren krippy, krippy, krippy, krippy, krippy toas las putas quieren kush jajaja yeh yeh yeh aquí pasamos moñas por el tsa las putas se montan fácil como en gta 200 cajas e paper que pedí en ebay en pr ya es legal, yo firmé la ley fumando como snoop dogg y wiz kha las gatas quieren kush, no quieren friska prendí un bastón como el de la brisca 2 phillies, se queda bizca lo que tú estás haciendo yo lo hice primero bebé, ese novio tuyo es medio culero yo ando por new york con un par de cueros y pila e cuarto pa tos estos cabrones hacerles fiero yo tengo agricultores como piculín los ojos rojos como el chapulín hoy se me olvido beberme la ritalin pero las 602 las bajé con lean pero ahora estoy pal krippy, krippy, krippy, krippy, krippy también tenemos kush, kush, kush, kush, kush lo gangsters quieren krippy, krippy, krippy, krippy, krippy toas las babys quieren kush, kush, kush, kush, kush lo maleantes quieren krippy, krippy, krippy, krippy, krippy toas las babys quieren kush, kush, kush, kush, kush lo gangsters quieren krippy, krippy, krippy, krippy, krippy toas las putas quieren kush skrt, ¡farru! prendo y me pierdo en el humo floto cada vez que fumo capsuleando voy en la nave, nave no corro por la de nadie, nadie no confío en nadie, nadie porque aquí no se sabe, sabe quién es quién ¡wuh! las libras yo las compro y llegan por fedex priority el paquete, next day vía express del celular traqueo con el gps y el shipping se lo cobramo al bobo de tu ex que tiene un guille de bichote y lo que fuma es regular sintéticas de esas que venden por ahí en los puestos legal que le baja a la movie, que pa acá no venga a frontear que somos millonarios, y acabo e comprar par de acres pa sembrar baby tos estos cabrones me quieren matar la vida es una y la tengo que aprovechar no sé si esto es un sueño o será real antes de irme pa otro mundo te quiero probar que cuando muera, yo no sé pa dónde voy si pal cielo o pal infierno, o me quedo onde estoy pal carajo el mañana, sólo pienso en hoy no voa a cambiar, así es que soy, yeah pero ahora estoy pal krippy, krippy, krippy, krippy, krippy también tenemos kush, kush, kush, kush, kush lo gangsters quieren krippy, krippy, krippy, krippy, krippy también tenemos kush, kush, kush, kush, kush lo maleantes quieren krippy, krippy, krippy, krippy, krippy toas las babys quieren kush, kush, kush, kush, kush lo gangsters quieren krippy, krippy, krippy, krippy, krippy toas las putas quieren kush hehe bad bunny, baby farru trapxficante yeh yeh yeh alex killer alex killer hear this music hear this trap kingz, bebé nosotros tenemos la corona del trap, cabrones rvssian",H
T2_TRAIN_0015,"bum, guíllate, ¡buoh! bla, bla, bla, bla, bla, bla ey, yo, yo, yo yo, yo, yo, yo, yah lalalalalalala blow, blow lalalalalalala diablo, qué safaera tú tiene un culo cabrón cualquier cosa que te ponga rompe la carretera lalalalala; aight muévelo, muévelo, muévelo, muévelo lalalalalalala qué safaera lalalalala tiene un culo cabrón cualquier cosa que te ponga rompe la carretera aight; ¡tra! muévelo, muévelo, muévelo, muévelo qué falta de respeto, mami ¿cómo te atreve a venir sin panty? hoy saliste puesta pa mí yo que pensaba que venía a dormir, no vino ready ya, puesta pa una cepillá me chupa la lollipop, solita se arrodilla, hey ¿cómo te atreve, mami, a venir sin panty? mera, dímelo, dj orma ¿qué tú te cree? jodío cabrón, jeje yo hago lo que me da la gana díselo, conejo ey, ey jajajaja hoy se bebe, hoy se gasta hoy se fuma como un rasta si dio lo permite si dio lo permite, ey si dio lo permite que si dio lo permite, ey hoy se bebe, hoy se gasta hoy se fuma como un rasta woo, woo, woo si dio lo permite jajajajaja, ey si dio lo permite yo, yo, ey real g, orientando la generacione nueva, con la verdadera bellaqueo a lo galactic sí, pa que se te mojen los panty métele bellaco a lo versátil má puta que betty boop la que se puso bellaca, mami, fuiste tú sigo matando con la u chocha con bicho, bicho con nalga empuja cho-chocha con bicho, bicho con nalga, sí empuja chocha con bicho, bicho con nalga empuja te-teta rozando mis tetilla empuja este año no quiero putilla empuja te ven con mucha prenda y te quieren pegar empuja te ven bien activao y te quieren pegar empuja porque está bien buena, porque está bien buena empújamelo completo teta bien grande como lourdes chacón las nalga bien grande como iris chacón la chocha no sé porque no la he visto pero vamo pa la cama a clavarte en panty hoy se bebe, hoy se gasta hoy se fuma como un rasta si dio lo permite si dio lo permite, yeah-yeah y hoy se bebe, hoy se gasta hoy se fuma como un rasta si dio lo permite si dio lo permite -te, -te, -te, -te, -te, -te ¡arr-ugh! mami, ¿qué tú quiere? aquí llegó tu tiburón yo quiero perrearte y fumarme un blunt ver lo que esconde ese pantalón yo quiero perrearte y perrearte y perrearte duro, duro yo-yo-yo quiero perrearte y fumarme un blunt duro, duro yo quiero perrearte y perrearte y perrear duro, duro yo-yo-yo quiero perrearte y fumarme un blunt, -me un blunt duro, duro la rola ya me explotó la nena bailando se botó ese culo se merece to, se merece to, se merece to, yes ese culo se merece to, se merece to, se merece to ey, ey, ey, ey, ey ¡ah! yo pensaba que se ponía lenta tá bien, tá bien, vamo de nuevo, de nuevo velen a orma, velen a orma que está bellaco jajajaja jajajaja, jajajaja mi bicho anda fugao y yo quiero que tú me lo esconda agárralo como bonga se mete una pepa que la pone cachonda chinga en lo audi, no en lo honda, ey tra si te lo meto no me llame tra, tra que esto no e pa que me ame, ey tra, tra si tu novio no te mama el culo pa eso que no mame baja pa casa que yo te lambo toa mami, yo te lambo toa baja pa casa que yo te rompo toa, ey que yo te rompo toa baja pa casa que yo te lambo toa ¡papi, sigue! mami, yo te lambo toa ¡papi, sigue! dime, sierva papi, sigue si tú fuma yerba papi, pa-papi jowell, bebé, bebé, bebé, jaja, ¡jajajajaja! perreando e la bichota ¡duro! se ve que chinga rico en la nota yo quiero tirarme un selfie con esa nalgota tra, tra; wow parao, parao, parao lo tengo, se me nota woh, woh ¿qué vamo a hacer con esa nalgota? what? en la uni toa son a, a, a tra pero esa teta son c tú ere una superbellaca wuh, mami, yo lo sé eh yo también soy un bellaco tra, ¿qué vamo a hacer? tú sabe, eh con ese bum-bum, guíllate, bum-bum guíllate ese bum-bum, guíllate, bum-bum si tiene ese bum-bum, guíllate, bum-bum si tiene ese bum-bum, guíllate, ¡buoh!",S
T2_TRAIN_0016,"vivir en méxico es lo peor nuestro gobierno esta muy mal y nadie puede protestar porque lo llevan a encerrar ya nadie quiere ni salir ni decir la verdad ya nadie quiere tener más líos con la autoridad muchos azules en la ciudad a toda hora queriendo agandallar no, ya no los quiero ver más y las tocadas de rock ya nos las quieren quitar ya solo va a poder tocar el hijo de díaz ordaz muchos azules en la ciudad a toda hora queriendo agandallar no, ya no los quiero ver más y las tocadas de rock ya nos las quieren quitar ya solo va a poder tocar el hijo de díaz ordaz",NR
T2_TRAIN_0017,"y tú no y tú no, no yo, luyo, put that up, one time ey sigo fresh y tú no tengo cash y tú no vivo bien y tú no y tú no, no sigo fresh y tú no tengo cash y tú no vivo bien y tú no y tú no, no yo empecé de cero cuando yo bregaba en el ghetto yeh ante de ser famoso ello me ignoraron primero ey eran hermano mío y salieron traicionero eh eso no importa porque yo sigo haciendo dinero, dinero, dinero, di- ¿qué? son novecientos caballo de fuerza cuando yo ni freno skrt carro italiano aunque me paguen en americano y- wuh soy un marciano, otra galaxia cuando fumamo skrt, skrt sigo matando y yo sigo ganando, tú sigue odiándome yeh ella dice que contigo ya ella no quiere estar ya ella dice fuego, tú ere el má real ah me llama de noche por el celular vamo a enseñarle que tiene que ser así; eh yeh sigo fresh y tú no tengo cash y tú no vivo bien y tú no y tú no, no sigo fresh y tú no tengo cash y tú no vivo bien y tú no y tú no, no tengo la nota y vo no la nota tengo la hoe y vo no tengo las hoe tengo mi ice y vo no mi ice respeto en la calle y vo no, y vo no ay, ay tengo la droga y vo no tengo la droga tengo mi flow y vo no tengo mi flow tengo lo que quiero y vo no, y vo no, y vo no ¡duko! mami, dicen que tengo diamantes en el pecho y también en lo pies ¡prr, prr! a esa puta le cambié los zapato y le puse uno pare e chanel de chanel, chanel le extendí la tarjeta y se compró un trapado de piel, yeh, yeah yeah y bolsos de nombre italiano hechos a pincel, yeah, yeah eh-eh yeh, yeh; yeh, yeh y me puso la paca arriba de la mesa y despué yo la conté yeh, yeh; yeh, yeh por acá somo demasiado reale, ¿qué fala você? y vo no, y vo no lo saco e la liga, lo afronto y vo no fuck eso trapper tan tontos y vo no fuck eso trapper tan locos y vo no y vo no, y vo no yeah no podés hablar como yo yeah, yeah, yeah no podés sonar tan loco loco no podés sonar tan ronco ronco tengo ice y tú no tengo ice tengo cash y tú no toy pegao y tú no, y tú no, no no yo tengo la nota y vo no el whatsapp me explota y a vo no sigo fresh y tú no tengo la nota tengo cash y tú no vivo bien y tú no ay, ay y tú no, no ay, ay sigo fresh y tú no tengo cash y tú no no, no vivo bien y tú no y tú no, no",H
T2_TRAIN_0018,"dejándome billetes en la barra invitando hasta al apuntador, corto en palabras salgo a pasear la cara aunque sea larga ni me quedo en casa ni voy a llamarla subo escalones como bajo bragas de 3 en 3, lo de ser fiel se me atraganta mi media naranja debe de andar por australia lo que está claro es que en el after no voy a encontrarla salir a hombros o por la puerta de atrás sé de éxitos y fracasos como el que más en esta montaña rusa emocional de la que no tiene mucha pinta que vaya a bajar echo de menos su sonrisa, ella mis polvos una vida escapando, luchando contra mis demonios pensé en dejarlo, pero qué coño de aquí no me bajas ni a tiros, lo quiero todo y ya no lloro, me corro por los ojos ya no me llaman al portal, quiero estar solo y a los taqueos que manchaban mi libro de cono a día de hoy la gente los llama autógrafos convierto en oro todo lo que toco no me toques las palmas que me conozco difícil dormir con toda esta mierda en el coco a la cima o al hoyo llámame loco ¿cuánto he de pagar por mi pasado? toma un cheque en blanco el diamante y la elegancia: por dentro no es un mal día si van unos cuantos lo pienso por la calle, los bares amaneciendo ella tiene clase para vestir, yo para desvestirla romperla, tensar hasta que estremezca por ti le puse fin a toda esta guerra a la altura de las rodillas, los pies en la tierra cada vez menos fe en las personas y cada vez más en mí ven, quedémonos a solas siente con las yemas mi aroma, mi idioma bajo arañándote, como el ron pon sobre la mesa todo lo que ya hemos pasado ya sólo lamento el tiempo malgastado ¿a dónde va un recuerdo cuando lo olvidamos? se para to, le pego un trago y justo lo veo claro dime cuánto coge el cheque en blanco nadie sabe lo que tiene dentro hasta que intenta sacarlo yo me lo estoy arrancando, levantándome la piel a pesar de saber que no va a ser la última vez el tiempo nos junta, nos separa se reanuda, se para y yo tratando de ponerlo en hora levanté un palacio que se desmorona entre mis manos derramando la corona toma un cheque en blanco cógelo y mírame siente el idioma en el que estoy hablando bajo arañándote la piel bajo arañándote la piel toma un cheque en blanco cógelo y mírame siente el idioma en el que estoy hablando bajo arañándote la piel bajo arañándote la piel",S
T2_TRAIN_0019,"tantas bellas palabras que me decías tonta y enamorada ya me tenías tus caricias vacías me las creía de tus besos y abrazos me derretía me engañaste y dejaste lastimaste a mi pobre corazón ya no quiero ver tu foto en mi buró vete que ya te tengo olvidado en un cajón y todo este tiempo te he mentido pues tus besos no son lo mejor me propuse olvidar y madurar volveré a empezar, lo voy a lograr te dejé en el pasado has quedado olvidado, corazón ya no quiero ver tu foto en mi buró vete que ya te tengo olvidado en un cajón y todo este tiempo te he mentido pues tus besos no son lo mejor no, no, no, no, no ya no quiero ver tu foto en mi buró vete que ya te tengo olvidado en un cajón y todo este tiempo te he mentido pues tus besos no son lo mejor",NR
T2_TRAIN_0020,"yep, we back, hah los reyes del perreo nosotros somos el dúo sobrenatural la a y la f, tú sabe entra al cuarto dale súbele el volumen al radio cmon que nadie se entere de lo que vamos a hacer ¡shh! callao pow métele caliente cmo cuando te miras al espejo dime cómo te sientes tú sabe, ma el after party lo montamo en el motel ¡shh! guillao cmon, cmon, cmon, cmon métele ¡woh!, caliente ¡woh! métele ¡woh!, caliente ¡woh! métele ¡woh!, caliente ¡woh! el after party lo montamo en el motel bienvenidas al 5 letras; oh-oh siente la musa, la música en tu blusa jah te vo a enseñar cómo es que el love machine se usa una rusa que te ponga confusa esa mirada de asesina me engatusa me pones grave, tú lo sabes wow, ¿hasta dónde llega ese tatuaje? me pone mal, me pone a pensar no sé qué puede pasar baby, deja hacerte un homenaje entra al cuarto dale súbele el volumen al radio cmon que nadie se entere de lo que vamos a hacer ¡shh! callao pow métele caliente cmo cuando te miras al espejo dime cómo te sientes tú sabe, ma el after party lo montamo en el motel ¡shh! guillao cmon, cmon, cmon, cmon métele ¡woh!, caliente ¡woh! métele ¡woh!, caliente ¡woh! métele ¡woh!, caliente ¡woh! el after party lo montamo en el motel te toca a ti ahora, ma amárrate el pelo, gatea, satea trépateme encima, haz lo que sea pónteme agresiva pa que vea ha que pierdes el control aunque no lo crea tú sabe trépate a la cama con los trapos puestos si tú estás dispuesta, pues yo estoy dispuesto quédate conmigo, no pongas pretexto será fácil, solo siga el procedimiento dale búscame debajo de la friza, la brisa me avisa que usted viene de prisa un juego lento, lento, duro de momento tenemos ocho horas de entretenimiento entra al cuarto dale súbele el volumen al radio cmon que nadie se entere de lo que vamos a hacer ¡shh! callao pow métele caliente cmo cuando te miras al espejo dime cómo te sientes tú sabe, ma el after party lo montamo en el motel ¡shh! guillao cmon, cmon, cmon, cmon métele ¡woh!, caliente ¡woh! métele ¡woh!, caliente ¡woh! métele ¡woh!, caliente ¡woh! el after party lo montamo en el motel cmon, cmon, cmon, cmon yep, definitivamente para este dúo no existe comparación ha quedao demostrado nuevamente que somos los reyes del perreo el dúo sobrenatural, alexis alexis, fi fi-do los presidentes doble a y nales no es dar el paso, es dejar las huellas, pa, ¿oíste? la a y la f, tú sabe sobrenatural sobrenatural yep, yep; yep-yep, yep, yep",S
T2_TRAIN_0021,de el mechón préndeme el mechón mamá el mechón préndeme el mechón prende el mechón préndeme el mechón mamá el mechón préndeme el mechón prende el mechón préndeme el mechón mamá préndeme el mechón que me voy pa la asunción préndeme préndeme el mechón que me voy para obregón mamá préndeme el mechón que me voy pa nuevo león préndeme préndeme el mechón que me voy pa nueva york mamá el mechón préndeme el mechón prende el mechón préndeme el mechón mamá el mechón préndeme el mechón prende el mechón préndeme el mechón mamá préndeme el mechón que me voy pa la asunción préndeme préndeme el mechón que me voy para obregón mamá préndeme el mechón que me voy pa nueva york préndeme préndeme el mechón que me voy pa nuevo león mamá el mechón préndeme el mechón prende el mechón préndeme el mechón mamá el mechón préndeme el mechón prende el mechón préndeme el mechón mamá préndeme el mechón que me voy pa la asunción préndeme préndeme el mechón que me voy pal malecón mamá préndeme el mechón que me voy pa nuevo león préndeme préndeme el mechón que me voy pa nueva york mamá el mechón préndeme el mechón prende el mechón préndeme el mechón mamá el mechón préndeme el mechón prende el mechón préndeme el mechón,NR
T2_TRAIN_0022,"cuál es el misterio entre medio de tus piernas que enloquece mi cordura, uh eres un volcán de sensaciones cada célula en tu ser compone ricura y puedo morir encima e tu cuerpo amarrado a tu cama sobredosis de sexo tú eres el pecado más divino una víbora sexual en calentura me embeleses con tus técnicas perversas si te vieran censurarán tu cintura retiemblo al sentir tu narcótico efecto que se me exploten los sesos del placer tan intenso ozuna amárrame a tu espaldar, yo me presto en tu escuelita dame clase de placer bebé, yo quiero ser un alumno en tu pecho voy a volver a mi niñez quiero morir en tu interior, juro que me perdone dios si estar contigo es un delito hago mil años en prisión ya adivinaste el crucigrama mi ninfómana en llamas sabes bien soy bellaquito y tú eres provocación whos back? i tried to tell em y puedo morir encima e tu cuerpo amarrado a tu cama sobredosis de sexo dime amárrame a tu espalda, yo me presto en tu escuelita dame clase de placer bebé, yo quiero ser un alumno en tu pecho voy a volver a mi niñez quiero morir en tu interior, juro que me perdone dios si estar contigo es un delito hago mil años en prisión ya adivinaste el crucigrama mi ninfómana en llamas sabes bien soy bellaquito y tú eres provocación gustosa salvaje tú eres erótica, una aberración y yo seré tu esclavo y si es a tu lado muero feliz y puedo morir encima e tu cuerpo amarrado a tu cama sobredosis de sexo",S
T2_TRAIN_0023,"uh-uh-uh tú quieres conmigo, pero tu corazón tiene dueño eso ya no sirve, llévalo a una casa de empeño yeah y si no sabe olvidar, tranquila, yo te enseño enseño trato de no pensarte, pero me sale hasta en los sueño yeah yo te sigo la máquina sé que piensa en él pero ese cabrón no merece tus lágrima solo déjate de él, yo hago lo demá baby, pasa la página uh-uh ya tú no ere de él, periódico de ayer dile que tiene a alguien má que te lo hace mejor y no pelea por na ¡rra! baby, yo toy pa ti, pero dime tú si quiere que esto avance, cámbiame la lu la puerta del ataúd déjasela abierta que esa relación ya está muerta wuh dice que te quiere y mira su actitud baby, tú resalta entre la multitud tú no eres común, tú ere otra vuelta pide pura cosa rica, mami, está compuesta la noche se presta, no quiero indirecta yo quería amarrarte pero tú anda suelta y antes que te vaya, mami, pon la webcam quítate la ropa pa verte completa tú eres loca, ma, pero yo soy igual ese cabrón te resta, yo te voa sumar porque tú eres cara como un audemars con el fondo azul, igualita al mar yo te sigo la máquina sé que piensa en él pero ese cabrón no merece tus lágrima solo déjate de él, yo hago lo demá baby, pasa la página no-oh ya tú no ere de él, periódico de ayer dile que tiene a alguien má que te lo hace mejor y no pelea por na uh-uh bebé, tranquila, no llores por él, yo puedo ser tu paño pasamo de ser extraño a tirarno tres polvo en el mismo baño y sabes que si te toco se te forma un charco te compro el mundo entero, yo vacío el banco te saco la g-wagon, asiento en blanco quizá somo diferentes, pero yo me adapto baby, no te de mala vida de esa depresión yo soy la única salida cuando te lo pongo tú te sientes viva bloquea a ese cabrón pa que ni te escriba",S
T2_TRAIN_0024,"hace un tiempo que no estoy para mierda ya no lo pierdo porque no me llega vivo en madrid y soñando las vegas mi mamá me dice que todo llega atrás se quedaron los tiempos de frío cuido la paca y cuido de lo mío pregúntale a dami, me dicen que soy gabri veiga cantera de vigo yo me creo juan carlos, ¿por qué no te callas? shh; ¿por qué no te callas? hago mi diligencia y agrando la bolsa, y me río de españa, yeah jaja me creo diego armando, la mano de dios wow como yung beef lo dijo, la puta ya sabe solo con la tos uno como yo no nació todavía chulería dеl bombo de maría toda mía, no se compra ni fía certificada original dе la ría ese odio te trae por la amargura yo comiendo langostino tempura soy el mejor, lo demás me la suda mi rapero favorito sin duda y otra mixtape, y otra mixtape ca vez que me veis pesa más la chain me chingo a la ley en un carro de un 46 os la hacemos y ni uno la veis eso es nacho vidal, media españa escondida viendo cómo le doy la leche en la cara estas perras que esperan a que te pegue pa darte la buena les tiro la mala yo me creo juan carlos, ¿por qué no te callas? shh; ¿por qué no te callas? hago mi diligencia y agrando la bolsa, y me río de españa, yeah jaja me creo diego armando, la mano de dios wow como yung beef lo dijo: la puta ya sabe solo con la tos esa puta me entiende solo con la tos no soy uwu, pero me dicen boy este mes se me fueron quinientos en lacoste porque la raquel no me manda ni una box euros y visione, no eurovisión aunque no la tengo le doy la razón cada poco me llama pidiendo inyección se la doy con pasión, tengo buen corazón, yeah y ahora seguimos estando en la buena tú haciendo cola en la lista de espera no pido lista y aun así me cuelan soy veterano, a mí no me la cuelan mi nombre en la acera y en la carretera mi yate es galega y la tuya en mi reservado entiendo que te he reventado yo me creo juan carlos, ¿por qué no te callas? shh; ¿por qué no te callas? hago mi diligencia y agrando la bolsa, y me río de españa, yeah jaja me creo diego armando, la mano de dios wow como yung beef lo dijo, la puta ya sabe solo con la tos",V
T2_TRAIN_0025,"hey heyiiiii heeeeeeyyyyy ho hoooooummmmm hooo oooo hoooooo hoooo rakim y ken-y nicky jam yo pola déjame tocarte toa déjame besarte ahora no pierdas tiempo vivamos el momento déjame tocarte toa déjame besarte ahora y déjate llevar por mí que yo te voy a ser sentir te voy a hacer sentir hacer sentir te voy a hacer sentir dame la vuelta pa tocarte, lúcete suéltate el cuero motívate, relájate y dale pal suelo la voy a montar, mami yo no corro con feca tú sabes que lo mío es malianteo en la discoteca dale actívate sin pena que esto es bien algare que esta noche es mía y tuya y no hay quien nos pare déjalo en fuego te toco y te beso la boca tú te me suelta gati y te me pone bien loca dile a tu novio que se joda que haga buche y que se calle que tú eres mi gata y no tienes que dar detalles procura que si va a tirarme que no falle porque mis cangris van a toa y no dan detalles déjame tocarte que esta noche quiero mami contigo quedarme yo sé que tú también quieres nena no puedes negarte que en la cama yo soy el hombre que sabe darte, perrearte, azotarte déjame tocarte que esta noche quiero mami contigo quedarme yo sé que tú también quieres nena no puedes negarte no puedes negarte siéntame tú que entro en el room si ella deja de chamata pa que coma magnum dime pina pa pasarle el vaccum medio posillo y ya te pillan de solo frontear de lum quieto, quieto pues ya le meto marroneo voltoa tiempo completo no la dejes sola nunca come pol maleto que siempre la revuelve y no respeto, ma quieto, quieto pues ya le meto marroneo voltoa tiempo completo no la dejes sola nunca come pol maleto que siempre la revuelco y no respeto, ma mamacita tú me tienta soy quien te calienta pégate a mi cuerpo nena pa que tú me sienta vámono a la lenta y con calma muñeca porque la noche apenas comienza quítate la ropa sin miedo quiero tocarte toa y agarrarte por el pelo esta noche es tuya y mía, vamos pal sexo miles de posición y yo comiendo te da beso dale papi pégate a mí me gusta que me toques así bésame ahora que estoy aquí y te prometo que no te vas a arrepentir pégate a mí me gusta que me toques así bésame ahora que estoy aquí y te prometo te voy a hacer sentir te voy a hacer sentir y tu cuerpo sabe a melocotón vamos a darle gata chula que llegó tu varón tú eres fina pero te voy a quitar el pantalón cuando mueve esa cintura se para el corazón vamo a darle titerita que llego el titerón hoy a darte sandungueo con mi nueva sazón nicky jam el chamaquito siempre tira cabrón vamo a toa toy caliente ya me dio mucho el ron déjame tocarte toa déjame besarte ahora no pierdas tiempo vamos, es el momento déjame tocarte toa déjame besarte ahora déjate llevar por mí que yo te voy a hacer sentir te voy a hacer sentir",S
