id,lyrics,reasoning,label
T1_TRAIN_0011,"juro, lo juro, juro, lo juro juro, lo juro, juro, lo juro juro, lo juro, juro, lo juro juro, lo juro, juro, lo juro amarte a ti es como adivinar lo que dirás otra historia inventarás ¿qué pudo ser? ¿por qué habrás cambiado así? no quiero ser quien tenga que dudar de ti dime por qué juro, lo juro, juro me dices siempre solamente mentiras juro, lo juro, juro dime por qué juro, lo juro, juro no dices nunca la verdad dime por qué juro, lo juro, juro me dices siempre solamente mentiras juro, lo juro, juro dime por qué juro, lo juro, juro no dices nunca la verdad me enamoré de tu sinceridad pero sé bien que ya no existe más hazme sentir que puedo creer en ti si no es así, ya no podré seguir dime por qué juro, lo juro, juro me dices siempre solamente mentiras juro, lo juro, juro dime por qué juro, lo juro, juro no dices nunca la verdad dime por qué juro, lo juro, juro me dices siempre solamente mentiras juro, lo juro, juro dime por qué juro, lo juro, juro no dices nunca la verdad con mis sentimientos tú estás jugando así no puedo seguir dime por qué juro, lo juro, juro me dices siempre solamente mentiras juro, lo juro, juro dime por qué juro, lo juro, juro no dices nunca la verdad dime por qué juro, lo juro, juro me dices siempre solamente mentiras juro, lo juro, juro dime por qué juro, lo juro, juro no dices nunca la verdad","La letra de la canción no es misógina porque el tema principal es la incertidumbre del narrador hacia las acciones y palabras de su pareja. La letra refleja la inseguridad y desconfianza del narrador hacia su pareja, en lugar de atacar o menospreciar a las mujeres en general.",0
T1_TRAIN_0012,"uh-uh-uh tú quieres conmigo, pero tu corazón tiene dueño eso ya no sirve, llévalo a una casa de empeño yeah y si no sabe olvidar, tranquila, yo te enseño enseño trato de no pensarte, pero me sale hasta en los sueño yeah yo te sigo la máquina sé que piensa en él pero ese cabrón no merece tus lágrima solo déjate de él, yo hago lo demá baby, pasa la página uh-uh ya tú no ere de él, periódico de ayer dile que tiene a alguien má que te lo hace mejor y no pelea por na ¡rra! baby, yo toy pa ti, pero dime tú si quiere que esto avance, cámbiame la lu la puerta del ataúd déjasela abierta que esa relación ya está muerta wuh dice que te quiere y mira su actitud baby, tú resalta entre la multitud tú no eres común, tú ere otra vuelta pide pura cosa rica, mami, está compuesta la noche se presta, no quiero indirecta yo quería amarrarte pero tú anda suelta y antes que te vaya, mami, pon la webcam quítate la ropa pa verte completa tú eres loca, ma, pero yo soy igual ese cabrón te resta, yo te voa sumar porque tú eres cara como un audemars con el fondo azul, igualita al mar yo te sigo la máquina sé que piensa en él pero ese cabrón no merece tus lágrima solo déjate de él, yo hago lo demá baby, pasa la página no-oh ya tú no ere de él, periódico de ayer dile que tiene a alguien má que te lo hace mejor y no pelea por na uh-uh bebé, tranquila, no llores por él, yo puedo ser tu paño pasamo de ser extraño a tirarno tres polvo en el mismo baño y sabes que si te toco se te forma un charco te compro el mundo entero, yo vacío el banco te saco la g-wagon, asiento en blanco quizá somo diferentes, pero yo me adapto baby, no te de mala vida de esa depresión yo soy la única salida cuando te lo pongo tú te sientes viva bloquea a ese cabrón pa que ni te escriba","La letra de esta canción es misógina porque refuerza estereotipos dañinos y promueve la objetivación de las mujeres. La canción minimiza la importancia de las relaciones y sugiere que las mujeres deben buscar a otras personas que les hagan sentir mejor. Además, la canción refuerza la idea de que las mujeres son objetos desechables y que merecen ser tratadas mal.",1
T1_TRAIN_0013,"pasa y siéntate, tranquilízate al fin ya estás aquí, ¿qué más te da? imagínate que yo no soy yo que soy el otro hombre que esperabas ver un desconocido que te ha escrito un verso y te dibujó la luna en un trozo de papel un amante improvisado, misterioso, apasionado que te dio una cita en este hotel desnúdate ahora y apaga la luz un instante y hazme el amor como lo haces con esos amantes te juro que hoy es la última vez que te burlas de mí que me engañas y fueron mis manos las que te escribieron la carta han sido mis celos los que te pusieron la trampa y es mi corazón el que llora de pena por dentro pero te dejo y me marcho, para siempre imagínate, que yo no soy yo que soy el otro hombre que esperabas ver un desconocido que te ha escrito un verso y te dibujó la luna en un trozo de papel un amante improvisado, misterioso, apasionado que te dio una cita en este hotel desnúdate ahora y apaga la luz un instante y hazme el amor como lo haces con esos amantes te juro que hoy es la última vez que te burlas de mí que me engañas y fueron mis manos las que te escribieron la carta han sido mis celos los que te pusieron la trampa y es mi corazón el que llora de pena por dentro pero te dejo y me marcho, para siempre desnúdate ahora y apaga la luz un instante y hazme el amor como lo haces con esos amantes te juro que hoy es la última vez que te burlas de mí que me engañas y me hieres y fueron mis manos las que te escribieron la carta han sido mis celos los que te pusieron la trampa fue sorpresa para ti hallarme en el cuarto en lugar de tu amante palideciste y te pusiste muy nerviosa desnúdate ahora y apaga la luz un instante y hazme el amor como lo haces con esos amantes es mi corazón el que llora de pena por dentro pero me marcho para siempre para siempre y fueron mis manos las que te escribieron la carta han sido mis celos los que te pusieron la trampa imagina que soy tu mejor amante hazme el amor y luego adiós","La letra de la canción no es misógina porque el autor está expresando su amor y pasión hacia la mujer a la que se dirige, sin hacer ningún tipo de menosprecio o discriminación hacia ella. Además, la letra muestra una actitud caballeresca y romántica, invitándola a desnudarse y compartir un momento íntimo juntos. Por lo tanto, la letra promueve el respeto y la igualdad entre personas, independientemente del género.",0
T1_TRAIN_0014,que dios me bendiga por toda la vida me dicen candela yo toy encendida hell yeah i dont care natural goddess air brujas we ride east side west side despierta la diosa es una experiencia religiosa reza con el alma dichosa eres magia eres cosmica eres poderosa bendita eres entre todas la diosas mi fuerza viene de mi ser placer despierta mi poder mi gozo mueve el universo yo soy su verso mas perverso despierta la diosa es una experiencia religiosa reza con el alma dichosa eres magia eres cosmica eres poderosa bendita eres entre todas la diosas,"La letra de esta canción no es misógina porque promueve la empoderamiento femenino y la liberación de las mujeres. La letra dice ""yo soy su verso más perverso"" lo cual implica que la cantante está celebrando su propia individualidad y fortaleza como mujer. Además, la canción hace hincapié en la importancia de conectar con el propio ser y encontrar la fuerza interior para alcanzar el placer y el poder.",0
T1_TRAIN_0015,"a la luz de la tarde venia de ti cuidabas las flores y al viejo jardín yo andaba despacio, simulando no mirar y tu me llamabas y me dabas de tu pan soy pobre del mundo mendigo de dios manchado de amores ladrón de calor y vivo en tu puerta por robarte un solo mirar soy pobre del mundo un mendigo de amor y vivo en tu puerta para verte tan solo pasar soy pobre del mundo mendigo de dios manchado de amores ladrón de calor y vivo en tu puerta para verte pasar yo, yo me rio del mundo y por ti yo podría","La letra de esta canción no es misógina porque el autor se dirige a su amada de forma respetuosa y cariñosa. Además, utiliza metáforas que demuestran su admiración y amor hacia ella. Por ejemplo, dice ""soy pobre del mundo"" y ""mendigo de amor"", lo que sugiere que está dispuesto a hacer cualquier cosa por estar con ella.",0
T1_TRAIN_0016,"jxhn.p beats ey no voy a llorar cuando salga el sol cuando salga el sol siento que va mal mal mi circulación mi circulación no me gusta el dinero, me gusta lo que tengo y verte reír reír todo lo tiraste, todo lo soltaste, lo dejaste ir de ti no voy a llorar cuando salga el sol salga el sol siento que va mal mi circulación mi circulación no me gusta el dinero, me gusta lo que tengo y verte reír reír todo lo tiraste, todo lo soltaste, lo dejaste ir de ti ¿cómo estás tan bien? no, lo puedo hacer dime cómo es, fuck the cv te amo y se va, medicina y vape creo que vo a morir, dime cómo es, ey aunque diga que no quiera y aunque diga que te odio me pone un montón montón que el día no nos vigile que digas que siga y siga me pone un montón montón you were the one, now its all done now that youre gone i write these songs girl, im not dumb, you were the one i know youre numb now its all done bullshit, me dijo fuck tus excusas que este pueblo ya me aburre que me fuese si tanto amaba a la luna tal vez regrese cuando no quede ninguna y es que nada es como antes perdí las ganas de encontrarte ya no más volveré a llamarte ya no más voy a llorar-te, e-eh ey no voy a llorar cuando salga el sol cuando salga el sol siento que va mal mal mi circulación mi circulación no me gusta el dinero, me gusta lo que tengo y verte reír reír todo lo tiraste, todo lo soltaste, lo dejaste ir de ti no voy a llorar cuando salga el sol salga el sol siento que va mal mi circulación mi circulación no me gusta el dinero, me gusta lo que tengo y verte reír reír todo lo tiraste, todo lo soltaste, lo dejaste ir de ti","La letra de esta canción no es misógina por varias razones. En primer lugar, la letra habla sobre el amor y la conexión entre dos personas, sin hacer referencia negativa alguna hacia las mujeres o cualquier otro grupo específico. Además, la canción también aborda temas como la aceptación personal y la liberación emocional, lo cual promueve una actitud positiva y empoderadora hacia uno mismo y hacia los demás.",0
T1_TRAIN_0017,"dy dididiri daddy oh, yeah ¡wuh! ¡sube! contigo la pasé muy bien mmm, yeh quizás esto ni fue real mmm, ¡jefe! no te lo voy a negar, no te pueo sacar de mi mente dime quisiera volver otra vez ¿cómo? y dártelo una vez más daddy, daddy y yo no me pienso quitar, tú eres mi vicio su-sube ah, adictiva me dejaste con las ganas de probar más de ti juqueao, juqueao, tú eres ah, adictiva me tienes desesperao sin saber na de ti uah, uah; ¡fuimos! de tu cuerpo un adicto yo me endrogo de ti y te desvisto eh-eh baby, yo necesito tu sobredosis como un drogadicto eh-eh tú me tienes enviciao y yo adentro de ti enterrao enterrao bebecita, tú me tienes enfermo y si no estás aquí es un infierno, eh-eh y nos prendemos en llamas y tú gateando en mi cama uah y yo sé que tú a mí no me amas pero mi cuerpo te llama; uah, uah baby el amor no está aquí, yo lo sé yo lo sé una mentira bien dicha se cree se cree tú eres mi heroína y qué rica esa flor con espinas ¡dime! ah, adictiva ¡dime! me dejaste con las ganas de probar más de ti juqueao, juqueao, tú eres ah, adictiva me tienes desesperao sin saber na de ti oah, oah ¡fuimos! eso labios rosados tán dividíos tss, yeah el que llegue allá abajo está bendecío blessed voy a estrellarme ahí aunque termine jodío ¡shu! eres mi droga y me tienes rompiendo el frío ¡sube! tus besos se metieron por mis venas ¡eh! tu esclavo sin ponerme las cadenas ¡wuh!; prr con gusto yo te cumplo la condena bótame la llave, baby sabe cómo e, no la puedo dejar eh, eh, eh, eh actúa de muchas forma y me envicia eh, eh, eh, eh y nos prendemos en llamas y tú gateando en mi cama ¡sube! yo sé que tú a mí no me amas ¡ey! pero mi cuerpo te llama, bebé prr; ¡dale! ah, adictiva ¡dime! me dejaste con las ganas de probar más de ti juqueao, juqueao, tú eres ah, adictiva me tienes desesperao sin saber na de ti oah, oah si te dicen que yo me estoy curando, es la verdad eres psicoactiva, como la sativa si te dicen que yo me estoy curando, es la verdad eres psicoactiva, como la sativa real hasta la muerte, baby uh, yeah real hasta la muerte, baby daddy, daddy, daddy yankee, eh cartel uah, uah you know whos this ey, ey, ey, ey, ey el mejor de todos los tiempos, baby yeh, yeh, yeh el veintitrés ¡jajá! daddy yankee y anuel brr brr","La letra de esta canción es misógina porque hace referencia a una mujer como una ""droga"" que causa dependencia y obsesión. Además, utiliza lenguaje degradante al referirse a ella como ""adictiva"", ""enferma"", ""rompiendo el frío"" y ""gateando en mi cama"". También sugiere una relación tóxica y controladora, donde la mujer es vista como algo que el cantante necesita para sentirse completo y feliz.",1
T1_TRAIN_0018,"¡eso e! becky g ay, ay, eh c quiere que me anime a bailar tangana pero yo bailo quietecito mamá me dan ganas pongo cara de que no pasa na con el booty-booty mientras empujas ese booty pa atrás uh, na, na, na trá, trá, trá; ¡plo! mientras empujas ese booty patrás uh, na, na, na muévelo, mami; ¡chi chi chi chi chi chi!; ¡hit it! uh, na, na, na trá, trá, trá mientras empujo to este booty patrás uh, na, na, na trá, trá, trá; ¡con mi boom bom bom ba! pongo cara de que no pasa na ¡juh! patra, patrá, patrá trá papi, te dejo que te acerque un poco más patrá, patrá, patrá yeh este culo lo heredé de mi mamá wuah booty, booty, booty, booty, booty, booty, booty you say you like my booty and i know you wanna do me booty, booty, booty, booty, booty, booty, booty dutty wine hasta abajo, disfrútala, amor think you need a snack, candy becky g trá te pongo a babear si bailo para ti yo soy mala mujer ja si vengo pa madrid agárrate fuerte si juegas aquí papito, tú sabes si empiezo, no quieres que acabe pa arriba, pa abajo sí uh, na, na, na trá, trá, trá, ¡tra! mientras empujas ese booty patrás uh, na, na, na trá, trá, trá; chi chi chi chi chi chi!; eso es uh, na, na, na trá, trá, trá mientras empujo to ese booty patrás uh, na, na, na trá, trá, trá; con mi boom bom bom ba pongo cara de que no pasa na aún no vi su cara, no sé cómo se llama yeh ese booty habla sin decir nada nah, brrr tráelo sin pijama ¿qué fue? quiere conocer toos los rincones de mi cama de mi cama; ¡ja! cuando quieras te hago visita guiada de madrugada aquí tienes tu butaca reservada woh pon-pon ese culo tuyo encima de mi cara quiero dar quiero dar las gracias a tu mamá ¡mwah!, gracias por esa forma de andar wow aguacate pa cenar, los demás me dan igual que aquí nadie ha visto na, no te ties que preocupar ¡eh! pon esa chapa a vibrar uh, na, na, na trá, trá, trá mientras empujas ese booty patrás uh, na, na, na trá, trá, trá; ¡chi chi chi chi chi chi!; ¡hit it! uh, na, na, na trá, trá, trá mientras empujo to este booty patrás uh, na, na, na trá, trá, trá; con mi boom bom bom ba pongo cara de que no pasa na ¡wuh, eso es! fuck you, págame fuck you, págame fuck you, págame fuck you, paga-","La letra de esta canción no es misógina porque Becky G está expresando su propia individualidad y sexualidad de manera positiva. Ella está celebrando su cuerpo y su movimiento de baile, y al mismo tiempo, está invitando a otros a disfrutar de su música y su estilo único. Además, Becky G está rompiendo estereotipos y desafiando expectativas al mostrarse segura y empoderada en la pista de baile.",0
T1_TRAIN_0019,¿como fui a enamorarme de ti? habiendo tantas por ahí habiendo tantas por ahí ¿qué pasó? ¿cómo me sucedió? que no te puedo arrancar de mí teniendo que vivir este amor secreto que quema a fuego lento amor secreto procesión que va por dentro amor secreto enamorado de una amiga amor secreto el que te ama sin medida amor secreto corazón que no entiende razón se enamoró esta vez de ti se enamoró esta vez de ti y yo estoy entre la espada y la pared ocultando este amor por ti y tú estás con él este amor secreto que quema a fuego lento amor secreto procesión que va por dentro amor secreto enamorado de una amiga amor secreto el que te ama sin medida amor secreto,"La letra de la canción no es misógina porque habla sobre un sentimiento real y complejo que puede experimentar cualquier persona, independientemente de su género. La letra describe cómo el cantante se enamora de alguien que ya tiene una relación, lo cual es algo que puede sucederle a cualquiera. Además, la letra no hace ningún tipo de juicio o discriminación hacia las mujeres, sino que simplemente refleja una experiencia personal del cantante.",0
T1_TRAIN_0020,"oye hay una cosa que te quiero decir mira quiero darte un beso en hd tenerte en 3d verte a full color llamarte y todo eso me hace bien pero ya te quiero ver en vivo es mejor pa hacerte toda esas cositas que a ti te gustan llegar hasta el cielo y hacerlo en la luna mejor dime dónde estás y paso a buscarte eh-eh que voy a darte, que voy a darte algo inolvidable mejor dime dónde estás y paso a buscarte oh no que voy a darte, que voy a darte algo inolvidable, oh me vuelvo, me vuelvo loco me vuelvo, me vuelvo loco me vuelvo, me vuelvo loco sin ti yo, sin ti yo me vuelvo, me vuelvo loco me vuelvo, me vuelvo loco me vuelvo, me vuelvo loco yeh me gustas más que el netflix viviendo nuestra movie encajamos como tetris cuando bailas mi music si tú pasas del tema y te me pones exclusive me voy con greeicy y con anitta pal jacuzzi contigo yo soy trending topic mamita, tú te ves tan epic tan rica como un buen gin tonic mostrándome tu lado sexy contigo yo soy trending topic mamita, tú te ves tan epic tan rica como un buen gin tonic mostrándome tu lado sexy, yeah pa hacerte todas esas cositas que a ti te gustan te gustan llegar hasta el cielo llegar y hacerlo en la luna mejor dime dónde estás y paso a buscarte que voy a darte, que voy a darte algo inolvidable mejor dime dónde estás y paso a buscarte que voy a darte, que voy a darte algo inolvidable, oh me vuelvo, me vuelvo loco me vuelvo, me vuelvo loco me vuelvo, me vuelvo loco sin ti yo, sin ti yo me vuelvo, me vuelvo loco me vuelvo, me vuelvo loco me vuelvo, me vuelvo loco desde cádiz para el mundo ¿que quiénes somos? sin ti yo, yo, yo cnco me vuelvo loco sin ti yo, yo, yo abraham mateo-eo cnco sin ti yo, yo, yo eh, eh me vuelvo loco sin ti yo, yo, yo eh, eh ay sin ti yo, yo, yo oh baby sin ti yo, yo, yo me vuelvo, me vuelvo loco me vuelvo, me vuelvo loco hmmm, tú me vuelves loco","La letra de la canción no es misógina porque se trata de expresar amor y deseo hacia otra persona, sin hacer referencia a ninguna inferioridad o falta de respeto hacia las mujeres. Además, la letra incluye frases como ""quiero darte un beso en HD"" y ""te quiero ver en vivo"", lo que sugiere un interés genuino y romántico por la otra persona.",0
T1_TRAIN_0021,"algo me dice que ya no volverás estoy seguro que esta vez no habrá marcha atrás después de todo fui yo a decirte que no sabes bien que no es cierto estoy muriendo por dentro y ahora es que me doy cuenta que sin ti no soy nada he perdido las fuerzas, he perdido las ganas he intentado encontrarte en otras personas no es igual, no es lo mismo nos separa un abismo vuelve que sin ti la vida se me va oh, vuelve que me falta el aire si tu no estas oh, vuelve, nadie ocupara tu lugar sobra tanto espacio si no estas no paso un minuto sin pensar sin ti la vida lentamente se me va algo me dice ya no sirve de nada tantas noches en vela aferrado a mi almohada si pudiera tan solo regresar un momento ahora es que te comprendo ahora es cuando te pierdo vuelve que sin ti la vida se me va oh, vuelve que me falta el aire si tu no estas oh, vuelve, nadie ocupara tu lugar sobra tanto espacio si no estas no paso un minuto sin pensar sin ti la vida lentamente se me va y a pesar que fui yo a decirte que no sin embargo aqui sigo insistiendote vuelve que sin ti la vida se me va oh, vuelve que me falta el aire si tu no estas oh, vuelve,nadie ocupara tu lugar vuelve que sin ti la vida se me va oh, vuelve que me falta el aire si tu no estas oh, vuelve, nadie ocupara tu lugar","La letra de la canción no es misógina porque el cantante está expresando sus sentimientos hacia su ex pareja de una manera romántica y nostálgica. A pesar de que le dice que ella no sabe lo que siente por ella y que él está sufriendo por su partida, también admite que no puede vivir sin ella y que la extraña profundamente.",0
T1_TRAIN_0022,"levantarás el pulgar te mostraré mi guarida no te entregaras como piloto de prueba hoy no serás el rehén de esos rumores de guerra cuidaremos la flor en este planeta de arena es un día común un día común en la superficie dame un día común un día común emociones simples solo tenemos una doble vida sonríe por mi doble vida donde esta ese pase especial para salir del subsuelo? si después del temblor hay solo mascaras chinas y tu reencarnación tropezando en la avenida es un día común un día común en la superficie dame un día común un día común emociones simples solo tenemos una doble vida sonríe por mi mhm doble vida hazlo por mi todos tenemos una doble vida sonríe por mi doble vida hazlo por mi ah ah ah ah ah ah ah-ha y si después del temblor hay solo mascaras chinas y tu reencarnación tropezando en la avenida y sonríe por mi, todos tenemos una doble vida hazlo por mi, doble vida sonríe por mi, todos tenemos una doble vida hazlo por mi siempre quisimos esta doble vida ah-ah-ah hazlo por mi ah ah ah ah ah ah ah-ha, ah-ha ah-ha, ah-ha ah-ha, ah-ha ah-ha, ah-ha","La letra de la canción no es misógina porque habla sobre la igualdad entre hombres y mujeres. La letra menciona que ""todos tenemos una doble vida"" y ""sonríe por mi"", lo cual implica que todas las personas tienen derecho a tener una vida privada y personal, independientemente de su género.",0
T1_TRAIN_0023,"raga liveget tickets as low as $44 cuando ella me dijo que no me queria corri como un loco de pena y dolor pense en mi tristeza quitarme la vida y entre a una cantina pa darme valor sentado en la mesa tomando tequila entro una gitana y al verme llorar me dijo no llores no es grave tu pena yo se que la ingrata te vendra a buscar le puse mi mano leyo mi furturo me dijo ella vuelve no vive sin ti deja esa tristeza y vete seguro lo he visto en tu mano seras muy feliz le di una moneda salio la gitana tome una guitarra y me puse a cantar tome mas tequila y grite de alegria me puse a esperarla queriendo la amar pasaron los dias, los meses, los anos y aquella esperanza de volver la ver y aquella tristeza ya todo a cambiado ya a mi no me importa si piensa volver volvi a la cantina a tomar tequila pude hechar un grito y de gusto cantar y dandole gracias a la gitanilla que con sus mentiras me enseno a olvidar","La letra de esta canción no es misógina porque la gitana que entra en la cantina donde está el cantante, le dice que no llore por su situación y que la persona que le hace sufrir volverá. Además, le lee la mano y le dice que será muy feliz si deja de pensar en esa persona. También le da una moneda y le pide que se vaya con ella.",0
T1_TRAIN_0024,"si no le contesto si no le contesto si no le contesto, se desespera piensa que con otra estoy haciendo lo que le hacía a ella, eah, eah, eah como tu mente maquinea, cuando en la mía estoy mujer, no quiero más pelea, no más pelea si no le contesto, se desespera piensa que con otra estoy haciendo lo que le hacía a ella, eah, eah, eah como tu mente maquinea, cuando en la mía estoy mujer, no quiero más pelea, no más pelea tú te sentías bien segura, bien segura de mi amor ¿se te olvidó que nadie manda en su corazón? corazón ahora me pide amor, y no tengo no tengo en el tiempo que me pediste se murió na de chocolates, ni cartas, ni flores ¿copiaste? im sorry, yo no los maté mucho tiempo gasté, no lo utilizaste solo me querías como un cuate dime lo que tú te crees si tengo otra gata, eso no es de tu interés no te coja tanto estrés solo hablemos de sex, que ahora tú eres mi ex si no le contesto, se desespera piensa que con otra estoy haciendo lo que le hacía a ella, eah, eah, eah como tu mente maquinea, cuando en la mía estoy mujer, no quiero más pelea, no más pelea si no le contesto, se desespera piensa que con otra estoy haciendo lo que le hacía a ella, eah, eah, eah como tu mente maquinea, cuando en la mía estoy mujer, no quiero más pelea, no más pelea y yo te dije que tú iba a volver pa atrá que nadie como yo te iba a tratar yo estaba seguro que tú estaba equivoca pero tú decidiste por la vida volar y vuela, vuela, vuela, vuela si quieres probar, dale, prueba si no vale la pena, mejor que se muera que yo sigo tranquilo gozando de la buena a mí tú no me vengas a montar esa escena a mí tú no me vengas con cuentitos de novelas tú sabes que por ti yo hacía lo que fuera que lo que tú tenías lo que quería otras girlas si no le contesto, se desespera piensa que con otra estoy haciendo lo que le hacía a ella, eah, eah, eah como tu mente maquinea, cuando en la mía estoy mujer, no quiero más pelea, no más pelea si no le contesto, se desespera piensa que con otra estoy haciendo lo que le hacía a ella, eah, eah, eah pina como tu mente maquinea ya les hemos demostrado bastante, demasiado cuando en la mía estoy nosotros somos el nuevo dream team jaja mujer, no quiero más pelea, no más pelea yo se los había dicho house of pleasure en la pista el haze haze el productor de to esos productores jajaja productorcitos house of pleasure","La letra de esta canción es misógina porque hace referencia a las mujeres como objetos desechables. La canción habla de cómo el hombre se siente frustrado cuando la mujer no contesta sus mensajes y piensa que él está viendo a otras mujeres. Además, la canción minimiza el valor de la mujer al decir que el hombre puede encontrar a alguien más que le trate como un objeto.",1
